PERM2020_Col_2ndo,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
76,0.056401946,0.055237335,0.054096772,0.052979759,0.051885811,0.050814451,0.049765213,0.04873764,0.047731285,0.046745709,0.045780485,0.04483519,0.043909414,0.043002754,0.042114815,0.041245211,0.040393563,0.0395595,0.038742659,0.037942684,0.037159228,0.036391948,0.035640512,0.034904592,0.034183867,0.033478025,0.032786756,0.032109762,0.031446746,0.03079742,0.030161502,0.029538715,0.028928787,0.028331454,0.027746454,0.027173534,0.026612443,0.026062938,0.02552478,0.024997734,0.02448157,0.023976064,0.023480996,0.022996151,0.022521317,0.022056287,0.02160086,0.021154836,0.020718022,0.020290228,0.019871267,0.019460957,0.019059119,0.018665578,0.018280163,0.017902707,0.017533044,0.017171015,0.01681646,0.016469227,0.016129164,0.015796122,0.015469957,0.015150527,0.014837692,0.014531318,0.014231269,0.013937416,0.01364963,0.013367787,0.013091763,0.012821439,0.012556697,0.012297421,0.012043498,0.011794819,0.011551275,0.011312759,0.011079169,0.010850401,0.010626358,0.01040694,0.010192053,0.009981604,0.009775499,0.009573651,0.00937597,0.009182371,0.00899277,0.008807083,0.008625231,0.008447133,0.008272714,0.008101895,0.007934604,0.007770767,0.007610313,0.007453172,0.007299276,0.007148557,0.007000951,0.006856392,0.006714819,0.006576168,0.006440381,0.006307397,0.006177159,0.006049611,0.005924696,0.00580236,0.005682551,0.005565215,0.005450302,0.005337762,0.005227546,0.005119605,0.005013893,0.004910364,0.004808973,0.004709675,0.004612428,0.004517189,0.004423916,0.004332569,0.004243108,0.004155495,0.00406969,0.003985658,0.00390336,0.003822762,0.003743828,0.003666524,0.003590816,0.003516671,0.003444058,0.003372943,0.003303297,0.00323509,0.00316829,0.00310287,0.003038801,0.002976054,0.002914603,0.002854421,0.002795482,0.00273776,0.002681229,0.002625866,0.002571646,0.002518546
77,0.063042298,0.061749297,0.060482815,0.059242309,0.058027246,0.056837104,0.055671371,0.054529548,0.053411144,0.052315678,0.05124268,0.05019169,0.049162255,0.048153935,0.047166295,0.046198911,0.045251369,0.04432326,0.043414188,0.04252376,0.041651595,0.040797318,0.039960563,0.03914097,0.038338186,0.037551867,0.036781676,0.036027282,0.03528836,0.034564594,0.033855672,0.03316129,0.03248115,0.03181496,0.031162433,0.03052329,0.029897255,0.029284061,0.028683443,0.028095144,0.027518911,0.026954496,0.026401658,0.025860158,0.025329765,0.02481025,0.02430139,0.023802967,0.023314767,0.02283658,0.0223682,0.021909427,0.021460063,0.021019916,0.020588796,0.020166519,0.019752903,0.019347769,0.018950945,0.01856226,0.018181547,0.017808643,0.017443386,0.017085621,0.016735194,0.016391955,0.016055755,0.01572645,0.0154039,0.015087965,0.01477851,0.014475402,0.01417851,0.013887708,0.01360287,0.013323875,0.013050601,0.012782933,0.012520754,0.012263953,0.012012418,0.011766043,0.01152472,0.011288348,0.011056823,0.010830047,0.010607922,0.010390353,0.010177246,0.00996851,0.009764056,0.009563794,0.00936764,0.009175509,0.008987319,0.008802989,0.008622439,0.008445592,0.008272372,0.008102706,0.007936519,0.00777374,0.0076143,0.007458131,0.007305164,0.007155335,0.007008578,0.006864832,0.006724034,0.006586123,0.006451042,0.00631873,0.006189133,0.006062193,0.005937857,0.005816072,0.005696784,0.005579942,0.005465497,0.0053534,0.005243601,0.005136054,0.005030714,0.004927533,0.004826469,0.004727478,0.004630517,0.004535545,0.004442521,0.004351405,0.004262157,0.00417474,0.004089116,0.004005248,0.0039231,0.003842637,0.003763824,0.003686628,0.003611015,0.003536953,0.00346441,0.003393354,0.003323757,0.003255586,0.003188814,0.003123411,0.00305935,0.002996602,0.002935142,0.002874942
78,0.070432708,0.069003575,0.06760344,0.066231715,0.064887824,0.063571201,0.062281293,0.061017559,0.059779466,0.058566496,0.057378138,0.056213892,0.05507327,0.053955791,0.052860988,0.051788398,0.050737573,0.049708069,0.048699455,0.047711306,0.046743208,0.045794753,0.044865542,0.043955187,0.043063303,0.042189516,0.041333459,0.040494772,0.039673102,0.038868105,0.038079442,0.037306781,0.036549798,0.035808175,0.035081601,0.034369768,0.03367238,0.032989142,0.032319767,0.031663975,0.031021489,0.030392039,0.029775362,0.029171197,0.028579292,0.027999396,0.027431267,0.026874666,0.026329359,0.025795117,0.025271714,0.024758932,0.024256555,0.023764371,0.023282174,0.022809761,0.022346934,0.021893497,0.021449262,0.02101404,0.020587649,0.02016991,0.019760648,0.019359689,0.018966867,0.018582015,0.018204971,0.017835579,0.017473681,0.017119127,0.016771767,0.016431455,0.016098049,0.015771407,0.015451393,0.015137873,0.014830714,0.014529788,0.014234967,0.013946129,0.013663152,0.013385916,0.013114306,0.012848207,0.012587507,0.012332097,0.012081869,0.011836719,0.011596543,0.01136124,0.011130712,0.010904862,0.010683594,0.010466816,0.010254436,0.010046366,0.009842517,0.009642805,0.009447145,0.009255456,0.009067656,0.008883666,0.00870341,0.008526811,0.008353796,0.008184291,0.008018225,0.007855529,0.007696135,0.007539974,0.007386983,0.007237095,0.007090249,0.006946383,0.006805435,0.006667348,0.006532062,0.006399522,0.006269671,0.006142454,0.006017819,0.005895713,0.005776085,0.005658884,0.005544061,0.005431567,0.005321357,0.005213382,0.005107599,0.005003962,0.004902428,0.004802954,0.004705498,0.00461002,0.004516479,0.004424837,0.004335053,0.004247092,0.004160915,0.004076487,0.003993772,0.003912735,0.003833343,0.003755562,0.003679358,0.003604701,0.003531559,0.003459901,0.003389697,0.003320918
79,0.078520015,0.076951913,0.075415127,0.073909033,0.072433015,0.070986475,0.069568824,0.068179484,0.06681789,0.065483488,0.064175735,0.062894099,0.061638058,0.060407102,0.059200728,0.058018446,0.056859776,0.055724245,0.054611391,0.053520762,0.052451913,0.051404411,0.050377827,0.049371745,0.048385756,0.047419457,0.046472456,0.045544367,0.044634813,0.043743423,0.042869835,0.042013694,0.04117465,0.040352362,0.039546496,0.038756724,0.037982724,0.037224181,0.036480787,0.035752239,0.035038241,0.034338502,0.033652737,0.032980668,0.03232202,0.031676525,0.031043922,0.030423952,0.029816364,0.02922091,0.028637347,0.028065438,0.027504951,0.026955657,0.026417333,0.02588976,0.025372722,0.024866011,0.024369418,0.023882743,0.023405788,0.022938357,0.022480261,0.022031314,0.021591333,0.021160138,0.020737555,0.020323411,0.019917538,0.01951977,0.019129946,0.018747907,0.018373498,0.018006565,0.017646961,0.017294539,0.016949154,0.016610667,0.01627894,0.015953838,0.015635228,0.015322981,0.01501697,0.01471707,0.01442316,0.014135119,0.01385283,0.013576179,0.013305053,0.013039341,0.012778936,0.012523732,0.012273624,0.01202851,0.011788292,0.011552871,0.011322152,0.011096041,0.010874445,0.010657274,0.010444441,0.010235857,0.01003144,0.009831105,0.009634771,0.009442357,0.009253786,0.009068982,0.008887867,0.00871037,0.008536418,0.008365939,0.008198865,0.008035128,0.007874661,0.007717398,0.007563276,0.007412232,0.007264204,0.007119133,0.006976959,0.006837624,0.006701071,0.006567246,0.006436093,0.00630756,0.006181593,0.006058142,0.005937157,0.005818588,0.005702386,0.005588505,0.005476899,0.005367521,0.005260328,0.005155275,0.005052321,0.004951422,0.004852539,0.00475563,0.004660657,0.00456758,0.004476362,0.004386966,0.004299355,0.004213494,0.004129347,0.004046881,0.003966062,0.003886857
80,0.086954992,0.085256676,0.083591529,0.081958905,0.080358168,0.078788694,0.077249874,0.075741108,0.07426181,0.072811405,0.071389327,0.069995024,0.068627952,0.067287581,0.065973389,0.064684864,0.063421506,0.062182822,0.06096833,0.059777559,0.058610045,0.057465334,0.05634298,0.055242546,0.054163605,0.053105737,0.05206853,0.051051581,0.050054494,0.04907688,0.048118361,0.047178562,0.046257119,0.045353672,0.044467871,0.04359937,0.042747831,0.041912925,0.041094324,0.040291712,0.039504775,0.038733208,0.037976711,0.037234989,0.036507753,0.035794721,0.035095615,0.034410163,0.033738099,0.033079161,0.032433093,0.031799643,0.031178565,0.030569617,0.029972562,0.029387169,0.028813209,0.028250459,0.0276987,0.027157717,0.0266273,0.026107243,0.025597343,0.025097402,0.024607225,0.024126622,0.023655406,0.023193392,0.022740403,0.02229626,0.021860793,0.02143383,0.021015206,0.020604759,0.020202328,0.019807757,0.019420892,0.019041583,0.018669682,0.018305045,0.01794753,0.017596997,0.01725331,0.016916336,0.016585944,0.016262004,0.015944391,0.015632982,0.015327654,0.01502829,0.014734773,0.014446988,0.014164825,0.013888172,0.013616922,0.01335097,0.013090213,0.012834548,0.012583877,0.012338101,0.012097126,0.011860858,0.011629203,0.011402074,0.01117938,0.010961036,0.010746956,0.010537058,0.010331259,0.010129479,0.00993164,0.009737666,0.00954748,0.009361008,0.009178178,0.00899892,0.008823162,0.008650837,0.008481878,0.008316218,0.008153794,0.007994543,0.007838402,0.00768531,0.007535208,0.007388038,0.007243743,0.007102265,0.006963551,0.006827546,0.006694198,0.006563453,0.006435263,0.006309576,0.006186344,0.006065518,0.005947053,0.005830901,0.005717018,0.005605359,0.005495881,0.005388541,0.005283297,0.005180109,0.005078937,0.00497974,0.004882481,0.004787121,0.004693624,0.004601953
81,0.095576755,0.093765235,0.091988049,0.090244548,0.088534092,0.086856055,0.085209823,0.083594793,0.082010373,0.080455984,0.078931056,0.077435031,0.075967361,0.074527509,0.073114946,0.071729157,0.070369634,0.069035878,0.067727402,0.066443726,0.065184381,0.063948904,0.062736844,0.061547757,0.060381208,0.059236769,0.058114021,0.057012553,0.055931961,0.054871851,0.053831834,0.052811529,0.051810562,0.050828567,0.049865184,0.048920061,0.047992851,0.047083216,0.046190821,0.04531534,0.044456453,0.043613844,0.042787206,0.041976236,0.041180637,0.040400117,0.039634391,0.038883177,0.038146203,0.037423196,0.036713893,0.036018034,0.035335363,0.034665632,0.034008595,0.033364011,0.032731644,0.032111262,0.031502639,0.030905552,0.030319781,0.029745113,0.029181337,0.028628247,0.02808564,0.027553317,0.027031083,0.026518748,0.026016123,0.025523024,0.025039272,0.024564688,0.0240991,0.023642336,0.023194229,0.022754616,0.022323335,0.021900228,0.021485141,0.021077921,0.020678419,0.020286489,0.019901988,0.019524774,0.01915471,0.01879166,0.018435491,0.018086073,0.017743277,0.017406979,0.017077054,0.016753383,0.016435847,0.016124329,0.015818715,0.015518894,0.015224756,0.014936192,0.014653098,0.01437537,0.014102905,0.013835605,0.013573371,0.013316107,0.013063719,0.012816115,0.012573204,0.012334897,0.012101107,0.011871748,0.011646736,0.011425989,0.011209425,0.010996967,0.010788535,0.010584054,0.010383448,0.010186645,0.009993572,0.009804158,0.009618334,0.009436032,0.009257186,0.009081729,0.008909598,0.008740729,0.008575061,0.008412533,0.008253086,0.00809666,0.0079432,0.007792648,0.007644949,0.00750005,0.007357897,0.007218439,0.007081624,0.006947402,0.006815724,0.006686542,0.006559808,0.006435476,0.006313501,0.006193837,0.006076442,0.005961272,0.005848284,0.005737439,0.005628694,0.00552201
82,0.104198385,0.102298209,0.100432685,0.098601181,0.096803076,0.095037762,0.093304641,0.091603125,0.089932638,0.088292614,0.086682498,0.085101744,0.083549817,0.082026192,0.080530351,0.079061788,0.077620007,0.076204518,0.074814842,0.073450509,0.072111055,0.070796028,0.069504982,0.06823748,0.066993092,0.065771397,0.064571981,0.063394438,0.062238368,0.061103381,0.059989091,0.058895122,0.057821103,0.056766669,0.055731464,0.054715138,0.053717345,0.052737749,0.051776016,0.050831821,0.049904845,0.048994774,0.048101299,0.047224117,0.046362931,0.045517451,0.044687388,0.043872463,0.043072399,0.042286925,0.041515775,0.040758687,0.040015407,0.03928568,0.038569261,0.037865907,0.037175379,0.036497444,0.035831872,0.035178437,0.034536918,0.033907098,0.033288764,0.032681705,0.032085717,0.031500598,0.030926149,0.030362175,0.029808486,0.029264895,0.028731216,0.02820727,0.027692878,0.027187867,0.026692066,0.026205306,0.025727422,0.025258253,0.02479764,0.024345427,0.023901461,0.02346559,0.023037669,0.022617551,0.022205094,0.021800159,0.021402608,0.021012307,0.020629124,0.020252929,0.019883594,0.019520994,0.019165006,0.01881551,0.018472388,0.018135523,0.017804801,0.017480111,0.017161341,0.016848385,0.016541135,0.016239489,0.015943343,0.015652598,0.015367155,0.015086918,0.014811791,0.014541681,0.014276497,0.014016149,0.013760548,0.013509609,0.013263246,0.013021376,0.012783916,0.012550787,0.012321909,0.012097205,0.011876599,0.011660016,0.011447382,0.011238626,0.011033677,0.010832465,0.010634923,0.010440983,0.01025058,0.010063649,0.009880127,0.009699951,0.009523062,0.009349398,0.009178901,0.009011513,0.008847178,0.00868584,0.008527444,0.008371936,0.008219264,0.008069377,0.007922223,0.007777752,0.007635916,0.007496666,0.007359956,0.007225739,0.007093969,0.006964603,0.006837595,0.006712904
83,0.112641386,0.110682378,0.108757439,0.106865979,0.105007414,0.103181172,0.101386691,0.09962342,0.097890814,0.096188341,0.094515476,0.092871706,0.091256523,0.08966943,0.08810994,0.086577571,0.085071853,0.083592321,0.082138521,0.080710005,0.079306333,0.077927073,0.0765718,0.075240098,0.073931556,0.072645771,0.071382349,0.070140899,0.06892104,0.067722396,0.066544599,0.065387285,0.064250099,0.06313269,0.062034714,0.060955835,0.059895718,0.058854039,0.057830476,0.056824714,0.055836444,0.054865362,0.053911168,0.052973569,0.052052277,0.051147007,0.050257481,0.049383426,0.048524571,0.047680654,0.046851413,0.046036594,0.045235947,0.044449223,0.043676182,0.042916586,0.0421702,0.041436795,0.040716145,0.040008028,0.039312226,0.038628525,0.037956715,0.037296589,0.036647944,0.036010579,0.035384299,0.034768912,0.034164226,0.033570057,0.032986222,0.03241254,0.031848836,0.031294935,0.030750668,0.030215866,0.029690365,0.029174004,0.028666623,0.028168066,0.027678179,0.027196813,0.026723818,0.02625905,0.025802364,0.025353621,0.024912682,0.024479412,0.024053677,0.023635346,0.023224291,0.022820384,0.022423503,0.022033523,0.021650326,0.021273793,0.020903809,0.020540259,0.020183032,0.019832018,0.019487109,0.019148197,0.018815181,0.018487955,0.018166421,0.017850479,0.017540031,0.017234983,0.01693524,0.01664071,0.016351302,0.016066928,0.015787499,0.01551293,0.015243136,0.014978034,0.014717543,0.014461582,0.014210073,0.013962937,0.0137201,0.013481486,0.013247023,0.013016636,0.012790257,0.012567814,0.012349241,0.012134468,0.011923431,0.011716064,0.011512303,0.011312087,0.011115352,0.010922039,0.010732088,0.01054544,0.010362038,0.010181826,0.010004749,0.009830751,0.009659779,0.00949178,0.009326703,0.009164497,0.009005113,0.0088485,0.008694611,0.008543398,0.008394815,0.008248816
84,0.120743304,0.118757656,0.116804662,0.114883785,0.112994498,0.11113628,0.109308621,0.107511019,0.105742978,0.104004013,0.102293646,0.100611406,0.098956831,0.097329466,0.095728863,0.094154582,0.092606191,0.091083263,0.08958538,0.08811213,0.086663108,0.085237916,0.083836161,0.082457458,0.081101428,0.079767699,0.078455903,0.077165679,0.075896674,0.074648538,0.073420927,0.072213505,0.071025939,0.069857903,0.068709076,0.067579141,0.066467788,0.065374712,0.064299611,0.063242191,0.06220216,0.061179233,0.060173128,0.059183569,0.058210283,0.057253003,0.056311465,0.055385412,0.054474587,0.053578742,0.052697628,0.051831005,0.050978634,0.05014028,0.049315712,0.048504705,0.047707036,0.046922484,0.046150834,0.045391874,0.044645395,0.043911193,0.043189064,0.042478811,0.041780238,0.041093154,0.040417369,0.039752697,0.039098956,0.038455965,0.037823549,0.037201533,0.036589746,0.03598802,0.03539619,0.034814092,0.034241568,0.033678458,0.033124609,0.032579868,0.032044085,0.031517114,0.030998808,0.030489027,0.029987628,0.029494476,0.029009433,0.028532367,0.028063146,0.027601642,0.027147728,0.026701278,0.02626217,0.025830283,0.025405499,0.0249877,0.024576772,0.024172602,0.023775079,0.023384093,0.022999537,0.022621305,0.022249293,0.021883398,0.021523521,0.021169563,0.020821425,0.020479012,0.020142231,0.019810988,0.019485192,0.019164754,0.018849586,0.0185396,0.018234713,0.017934839,0.017639897,0.017349806,0.017064484,0.016783855,0.016507842,0.016236367,0.015969356,0.015706737,0.015448437,0.015194384,0.014944509,0.014698744,0.01445702,0.014219271,0.013985432,0.013755439,0.013529228,0.013306737,0.013087905,0.012872672,0.012660978,0.012452766,0.012247977,0.012046557,0.011848449,0.011653599,0.011461953,0.011273459,0.011088064,0.010905719,0.010726372,0.010549975,0.010376478,0.010205835
85,0.128341772,0.126360517,0.124409847,0.12248929,0.120598381,0.118736663,0.116903685,0.115099003,0.113322181,0.111572788,0.109850401,0.108154603,0.106484984,0.104841139,0.103222671,0.101629188,0.100060304,0.098515639,0.09699482,0.095497478,0.094023251,0.092571782,0.09114272,0.089735719,0.088350438,0.086986543,0.085643702,0.084321591,0.08301989,0.081738284,0.080476463,0.07923412,0.078010956,0.076806675,0.075620984,0.074453597,0.073304232,0.07217261,0.071058457,0.069961503,0.068881484,0.067818137,0.066771205,0.065740436,0.064725578,0.063726388,0.062742622,0.061774043,0.060820416,0.059881511,0.058957099,0.058046959,0.057150868,0.056268611,0.055399973,0.054544745,0.053702719,0.052873692,0.052057463,0.051253835,0.050462612,0.049683603,0.048916621,0.048161478,0.047417993,0.046685986,0.045965278,0.045255697,0.044557069,0.043869227,0.043192002,0.042525233,0.041868756,0.041222414,0.04058605,0.039959509,0.039342641,0.038735295,0.038137325,0.037548587,0.036968936,0.036398234,0.035836342,0.035283125,0.034738447,0.034202178,0.033674187,0.033154347,0.032642533,0.032138619,0.031642484,0.031154008,0.030673073,0.030199563,0.029733362,0.029274358,0.02882244,0.028377498,0.027939425,0.027508114,0.027083462,0.026665366,0.026253724,0.025848436,0.025449405,0.025056534,0.024669728,0.024288893,0.023913937,0.023544769,0.023181301,0.022823443,0.02247111,0.022124216,0.021782677,0.02144641,0.021115335,0.02078937,0.020468438,0.020152459,0.019841359,0.019535061,0.019233492,0.018936578,0.018644248,0.01835643,0.018073056,0.017794056,0.017519363,0.017248911,0.016982633,0.016720467,0.016462347,0.016208212,0.015958001,0.015711652,0.015469105,0.015230304,0.014995188,0.014763702,0.01453579,0.014311396,0.014090466,0.013872947,0.013658786,0.01344793,0.01324033,0.013035935,0.012834695,0.012636561
86,0.135450282,0.133498961,0.131575751,0.129680247,0.12781205,0.125970766,0.124156009,0.122367395,0.120604548,0.118867097,0.117154676,0.115466924,0.113803487,0.112164013,0.110548158,0.108955581,0.107385948,0.105838926,0.104314192,0.102811422,0.101330302,0.09987052,0.098431767,0.097013741,0.095616144,0.09423868,0.092881061,0.091542999,0.090224214,0.088924428,0.087643366,0.08638076,0.085136343,0.083909854,0.082701033,0.081509627,0.080335385,0.079178059,0.078037405,0.076913184,0.075805159,0.074713096,0.073636766,0.072575941,0.071530399,0.070499919,0.069484285,0.068483281,0.067496699,0.066524329,0.065565968,0.064621412,0.063690465,0.062772928,0.06186861,0.06097732,0.060098869,0.059233074,0.058379752,0.057538723,0.056709809,0.055892838,0.055087635,0.054294033,0.053511863,0.052740961,0.051981166,0.051232316,0.050494254,0.049766824,0.049049874,0.048343253,0.047646811,0.046960403,0.046283883,0.045617109,0.04495994,0.044312239,0.043673869,0.043044695,0.042424586,0.04181341,0.041211038,0.040617344,0.040032203,0.039455492,0.038887089,0.038326875,0.037774731,0.037230541,0.036694191,0.036165568,0.035644561,0.035131059,0.034624954,0.034126141,0.033634513,0.033149969,0.032672404,0.03220172,0.031737816,0.031280595,0.030829961,0.030385819,0.029948076,0.029516638,0.029091416,0.02867232,0.028259261,0.027852153,0.02745091,0.027055447,0.026665682,0.026281531,0.025902914,0.025529752,0.025161966,0.024799478,0.024442213,0.024090094,0.023743047,0.023401001,0.023063882,0.022731619,0.022404143,0.022081385,0.021763277,0.021449751,0.021140742,0.020836185,0.020536015,0.020240169,0.019948586,0.019661203,0.01937796,0.019098798,0.018823657,0.01855248,0.018285209,0.018021789,0.017762164,0.017506279,0.017254081,0.017005515,0.016760531,0.016519076,0.016281099,0.01604655,0.015815381,0.015587542
