PERF2020_Ind_1er,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
76,0.036528213,0.035430582,0.034365934,0.033333278,0.032331651,0.031360123,0.030417787,0.029503768,0.028617214,0.0277573,0.026923225,0.026114213,0.025329511,0.024568389,0.023830137,0.023114069,0.022419518,0.021745838,0.0210924,0.020458598,0.019843841,0.019247557,0.01866919,0.018108202,0.017564072,0.017036292,0.016524371,0.016027833,0.015546215,0.015079069,0.01462596,0.014186467,0.01376018,0.013346703,0.01294565,0.012556648,0.012179335,0.01181336,0.011458383,0.011114071,0.010780106,0.010456177,0.010141981,0.009837226,0.009541629,0.009254914,0.008976814,0.008707071,0.008445434,0.008191659,0.007945509,0.007706755,0.007475176,0.007250556,0.007032685,0.006821361,0.006616387,0.006417572,0.006224732,0.006037686,0.00585626,0.005680286,0.0055096,0.005344043,0.005183461,0.005027704,0.004876627,0.00473009,0.004587956,0.004450094,0.004316373,0.004186671,0.004060867,0.003938842,0.003820485,0.003705684,0.003594332,0.003486327,0.003381567,0.003279954,0.003181396,0.003085798,0.002993074,0.002903135,0.002815899,0.002731285,0.002649213,0.002569607,0.002492393,0.0024175,0.002344857,0.002274397,0.002206054,0.002139764,0.002075467,0.002013101,0.00195261,0.001893936,0.001837026,0.001781825,0.001728284,0.001676351,0.001625978,0.001577119,0.001529729,0.001483762,0.001439177,0.001395931,0.001353985,0.001313299,0.001273836,0.001235559,0.001198432,0.00116242,0.001127491,0.001093611,0.001060749,0.001028875,0.000997959,0.000967971,0.000938885,0.000910672,0.000883308,0.000856765,0.000831021,0.000806049,0.000781828,0.000758335,0.000735548,0.000713446,0.000692008,0.000671214,0.000651045,0.000631481,0.000612506,0.000594101,0.000576249,0.000558933,0.000542138,0.000525847,0.000510046,0.00049472,0.000479854,0.000465435,0.000451449,0.000437884,0.000424726,0.000411963,0.000399584,0.000387577
77,0.040519047,0.039313046,0.03814294,0.03700766,0.035906171,0.034837467,0.033800571,0.032794537,0.031818446,0.030871408,0.029952557,0.029061055,0.028196087,0.027356864,0.026542619,0.025752609,0.024986114,0.024242431,0.023520884,0.022820813,0.022141579,0.021482561,0.020843158,0.020222786,0.019620879,0.019036886,0.018470276,0.01792053,0.017387147,0.016869639,0.016367534,0.015880374,0.015407713,0.014949121,0.014504178,0.014072478,0.013653628,0.013247244,0.012852955,0.012470402,0.012099236,0.011739116,0.011389715,0.011050714,0.010721802,0.010402681,0.010093057,0.009792649,0.009501183,0.009218391,0.008944017,0.008677809,0.008419524,0.008168927,0.007925788,0.007689887,0.007461006,0.007238938,0.00702348,0.006814434,0.006611611,0.006414824,0.006223894,0.006038648,0.005858914,0.005684531,0.005515337,0.00535118,0.005191908,0.005037377,0.004887446,0.004741977,0.004600838,0.004463899,0.004331036,0.004202128,0.004077057,0.003955708,0.003837971,0.003723738,0.003612906,0.003505372,0.003401039,0.003299811,0.003201596,0.003106304,0.003013849,0.002924145,0.002837111,0.002752668,0.002670738,0.002591247,0.002514121,0.002439292,0.002366689,0.002296247,0.002227902,0.002161591,0.002097254,0.002034832,0.001974267,0.001915506,0.001858493,0.001803177,0.001749508,0.001697436,0.001646914,0.001597895,0.001550336,0.001504192,0.001459421,0.001415983,0.001373838,0.001332948,0.001293274,0.001254781,0.001217434,0.001181199,0.001146042,0.001111931,0.001078836,0.001046726,0.001015571,0.000985344,0.000956016,0.000927561,0.000899954,0.000873168,0.000847179,0.000821964,0.000797499,0.000773762,0.000750732,0.000728387,0.000706708,0.000685673,0.000665265,0.000645464,0.000626253,0.000607613,0.000589528,0.000571982,0.000554957,0.00053844,0.000522414,0.000506865,0.000491778,0.000477141,0.00046294,0.000449161
78,0.045049878,0.043726,0.042441027,0.041193815,0.039983255,0.03880827,0.037667814,0.036560872,0.03548646,0.034443622,0.033431429,0.032448982,0.031495406,0.030569852,0.029671498,0.028799543,0.027953213,0.027131754,0.026334435,0.025560546,0.0248094,0.024080328,0.023372681,0.022685829,0.022019162,0.021372087,0.020744026,0.020134423,0.019542734,0.018968433,0.018411009,0.017869966,0.017344822,0.016835111,0.016340379,0.015860185,0.015394103,0.014941717,0.014502626,0.014076438,0.013662775,0.013261268,0.01287156,0.012493304,0.012126164,0.011769813,0.011423934,0.01108822,0.010762371,0.010446098,0.010139119,0.009841162,0.00955196,0.009271257,0.008998803,0.008734356,0.00847768,0.008228547,0.007986735,0.00775203,0.007524221,0.007303107,0.007088491,0.006880182,0.006677995,0.006481749,0.00629127,0.006106389,0.005926941,0.005752766,0.00558371,0.005419622,0.005260356,0.00510577,0.004955727,0.004810094,0.00466874,0.00453154,0.004398372,0.004269117,0.004143661,0.004021891,0.0039037,0.003788982,0.003677636,0.003569561,0.003464663,0.003362847,0.003264023,0.003168104,0.003075003,0.002984638,0.002896929,0.002811797,0.002729167,0.002648965,0.00257112,0.002495562,0.002422226,0.002351044,0.002281954,0.002214894,0.002149805,0.002086629,0.002025309,0.001965792,0.001908023,0.001851952,0.001797529,0.001744705,0.001693434,0.001643669,0.001595366,0.001548483,0.001502978,0.00145881,0.00141594,0.00137433,0.001333943,0.001294742,0.001256694,0.001219763,0.001183918,0.001149127,0.001115357,0.00108258,0.001050767,0.001019888,0.000989916,0.000960826,0.00093259,0.000905184,0.000878584,0.000852765,0.000827705,0.000803381,0.000779772,0.000756857,0.000734615,0.000713027,0.000692073,0.000671735,0.000651995,0.000632835,0.000614238,0.000596187,0.000578667,0.000561662,0.000545156,0.000529136
79,0.049860879,0.04842405,0.047028625,0.045673411,0.044357251,0.043079018,0.041837619,0.040631994,0.039461111,0.038323969,0.037219596,0.036147047,0.035105406,0.034093781,0.033111308,0.032157147,0.031230482,0.03033052,0.029456492,0.028607651,0.027783271,0.026982646,0.026205094,0.025449947,0.024716562,0.02400431,0.023312583,0.02264079,0.021988355,0.021354722,0.020739348,0.020141706,0.019561287,0.018997594,0.018450145,0.017918471,0.017402118,0.016900645,0.016413623,0.015940636,0.015481278,0.015035157,0.014601893,0.014181113,0.013772459,0.013375581,0.01299014,0.012615806,0.012252259,0.011899189,0.011556293,0.011223277,0.010899859,0.01058576,0.010280712,0.009984455,0.009696736,0.009417307,0.009145931,0.008882374,0.008626413,0.008377828,0.008136406,0.007901941,0.007674232,0.007453086,0.007238312,0.007029727,0.006827153,0.006630416,0.006439349,0.006253788,0.006073574,0.005898553,0.005728576,0.005563497,0.005403175,0.005247472,0.005096257,0.004949399,0.004806774,0.004668258,0.004533734,0.004403086,0.004276204,0.004152977,0.004033302,0.003917075,0.003804198,0.003694573,0.003588107,0.003484709,0.003384291,0.003286767,0.003192053,0.003100068,0.003010734,0.002923975,0.002839715,0.002757884,0.00267841,0.002601227,0.002526268,0.002453469,0.002382768,0.002314105,0.00224742,0.002182656,0.002119759,0.002058674,0.00199935,0.001941735,0.001885781,0.001831439,0.001778662,0.001727407,0.001677629,0.001629285,0.001582334,0.001536736,0.001492453,0.001449445,0.001407677,0.001367112,0.001327716,0.001289456,0.001252298,0.001216211,0.001181163,0.001147126,0.001114069,0.001081966,0.001050787,0.001020507,0.000991099,0.000962539,0.000934801,0.000907863,0.000881702,0.000856294,0.000831618,0.000807654,0.00078438,0.000761776,0.000739824,0.000718505,0.0006978,0.000677692,0.000658163,0.000639197
80,0.05493784,0.053396601,0.051898601,0.050442626,0.049027497,0.047652069,0.046315227,0.045015889,0.043753004,0.042525547,0.041332526,0.040172974,0.039045952,0.037950548,0.036885875,0.03585107,0.034845296,0.033867739,0.032917606,0.031994128,0.031096557,0.030224167,0.029376252,0.028552124,0.027751116,0.02697258,0.026215885,0.025480419,0.024765586,0.024070806,0.023395518,0.022739175,0.022101245,0.021481212,0.020878573,0.020292841,0.019723541,0.019170213,0.018632407,0.018109689,0.017601636,0.017107836,0.016627889,0.016161406,0.015708011,0.015267335,0.014839021,0.014422724,0.014018106,0.013624839,0.013242604,0.012871093,0.012510005,0.012159046,0.011817934,0.011486391,0.011164149,0.010850947,0.010546532,0.010250658,0.009963083,0.009683577,0.009411912,0.009147868,0.008891231,0.008641795,0.008399356,0.008163719,0.007934692,0.00771209,0.007495733,0.007285446,0.007081059,0.006882405,0.006689325,0.006501661,0.006319262,0.00614198,0.005969671,0.005802197,0.005639421,0.005481211,0.00532744,0.005177983,0.005032719,0.00489153,0.004754301,0.004620923,0.004491287,0.004365287,0.004242822,0.004123793,0.004008104,0.003895659,0.00378637,0.003680146,0.003576902,0.003476555,0.003379023,0.003284227,0.003192091,0.003102539,0.0030155,0.002930902,0.002848678,0.002768761,0.002691085,0.002615589,0.002542211,0.002470891,0.002401572,0.002334198,0.002268714,0.002205067,0.002143205,0.002083079,0.00202464,0.00196784,0.001912634,0.001858977,0.001806824,0.001756135,0.001706868,0.001658983,0.001612442,0.001567206,0.001523239,0.001480506,0.001438972,0.001398602,0.001359366,0.00132123,0.001284164,0.001248137,0.001213122,0.001179089,0.00114601,0.00111386,0.001082611,0.00105224,0.00102272,0.000994028,0.000966142,0.000939037,0.000912693,0.000887088,0.000862202,0.000838013,0.000814504,0.000791653
81,0.060333335,0.058691984,0.057095285,0.055542024,0.054031019,0.052561121,0.051131211,0.049740201,0.048387033,0.047070678,0.045790133,0.044544426,0.043332608,0.042153756,0.041006976,0.039891393,0.038806159,0.037750448,0.036723458,0.035724407,0.034752535,0.033807102,0.03288739,0.031992698,0.031122345,0.030275671,0.02945203,0.028650796,0.027871359,0.027113127,0.026375522,0.025657984,0.024959966,0.024280937,0.023620381,0.022977795,0.022352691,0.021744592,0.021153037,0.020577575,0.020017768,0.01947319,0.018943427,0.018428077,0.017926746,0.017439054,0.01696463,0.016503112,0.01605415,0.015617401,0.015192534,0.014779226,0.014377161,0.013986035,0.013605548,0.013235413,0.012875348,0.012525078,0.012184337,0.011852865,0.011530411,0.01121673,0.010911582,0.010614735,0.010325965,0.01004505,0.009771777,0.009505939,0.009247332,0.008995761,0.008751034,0.008512965,0.008281372,0.00805608,0.007836916,0.007623715,0.007416314,0.007214556,0.007018286,0.006827355,0.006641619,0.006460936,0.006285168,0.006114182,0.005947847,0.005786038,0.00562863,0.005475505,0.005326545,0.005181638,0.005040673,0.004903543,0.004770144,0.004640373,0.004514133,0.004391327,0.004271863,0.004155648,0.004042595,0.003932617,0.003825631,0.003721556,0.003620312,0.003521823,0.003426013,0.003332809,0.003242141,0.003153939,0.003068137,0.002984669,0.002903472,0.002824484,0.002747645,0.002672896,0.002600181,0.002529444,0.002460631,0.00239369,0.00232857,0.002265222,0.002203598,0.002143649,0.002085332,0.002028601,0.001973414,0.001919727,0.001867502,0.001816697,0.001767274,0.001719196,0.001672426,0.001626928,0.001582668,0.001539612,0.001497727,0.001456982,0.001417345,0.001378787,0.001341277,0.001304788,0.001269292,0.001234761,0.00120117,0.001168492,0.001136704,0.00110578,0.001075698,0.001046434,0.001017966,0.000990272
82,0.065780536,0.064064307,0.062392854,0.060765011,0.059179638,0.057635627,0.056131901,0.054667406,0.053241121,0.051852048,0.050499217,0.04918168,0.047898519,0.046648836,0.045431757,0.044246432,0.043092033,0.041967752,0.040872803,0.039806423,0.038767864,0.037756401,0.036771328,0.035811956,0.034877614,0.033967649,0.033081425,0.032218323,0.03137774,0.030559087,0.029761794,0.028985302,0.028229069,0.027492566,0.026775278,0.026076705,0.025396358,0.024733761,0.024088452,0.023459979,0.022847902,0.022251795,0.021671241,0.021105833,0.020555177,0.020018888,0.019496591,0.01898792,0.018492521,0.018010047,0.017540161,0.017082534,0.016636847,0.016202787,0.015780053,0.015368348,0.014967384,0.014576882,0.014196567,0.013826176,0.013465448,0.013114131,0.01277198,0.012438757,0.012114227,0.011798164,0.011490347,0.011190561,0.010898597,0.01061425,0.010337322,0.010067619,0.009804952,0.009549139,0.009299999,0.00905736,0.008821052,0.008590908,0.00836677,0.008148479,0.007935883,0.007728834,0.007527187,0.007330801,0.007139539,0.006953267,0.006771854,0.006595175,0.006423105,0.006255525,0.006092317,0.005933367,0.005778564,0.0056278,0.005480969,0.00533797,0.005198701,0.005063066,0.004930969,0.004802319,0.004677025,0.004555001,0.00443616,0.004320419,0.004207699,0.004097919,0.003991003,0.003886877,0.003785467,0.003686704,0.003590517,0.003496839,0.003405606,0.003316753,0.003230218,0.003145941,0.003063863,0.002983926,0.002906074,0.002830254,0.002756412,0.002684497,0.002614458,0.002546246,0.002479814,0.002415115,0.002352104,0.002290737,0.002230971,0.002172765,0.002116077,0.002060868,0.002007099,0.001954734,0.001903734,0.001854065,0.001805692,0.001758581,0.0017127,0.001668015,0.001624496,0.001582113,0.001540835,0.001500634,0.001461482,0.001423352,0.001386216,0.00135005,0.001314826,0.001280522
83,0.071811358,0.070014111,0.068261843,0.066553431,0.064887776,0.063263807,0.061680482,0.060136784,0.05863172,0.057164324,0.055733653,0.054338788,0.052978832,0.051652913,0.050360178,0.049099797,0.047870959,0.046672876,0.045504778,0.044365915,0.043255554,0.042172982,0.041117505,0.040088443,0.039085136,0.038106939,0.037153224,0.036223377,0.035316802,0.034432917,0.033571152,0.032730956,0.031911787,0.03111312,0.030334441,0.029575251,0.028835061,0.028113396,0.027409792,0.026723798,0.026054972,0.025402886,0.024767119,0.024147264,0.023542922,0.022953705,0.022379235,0.021819142,0.021273067,0.020740659,0.020221575,0.019715483,0.019222057,0.01874098,0.018271943,0.017814645,0.017368792,0.016934097,0.016510282,0.016097073,0.015694206,0.015301422,0.014918468,0.014545099,0.014181073,0.013826159,0.013480127,0.013142755,0.012813827,0.012493131,0.012180461,0.011875617,0.011578401,0.011288625,0.011006101,0.010730647,0.010462088,0.010200249,0.009944964,0.009696068,0.009453401,0.009216808,0.008986136,0.008761237,0.008541966,0.008328183,0.008119751,0.007916535,0.007718406,0.007525234,0.007336898,0.007153275,0.006974247,0.0067997,0.006629522,0.006463603,0.006301836,0.006144118,0.005990347,0.005840424,0.005694254,0.005551742,0.005412797,0.005277329,0.005145251,0.005016479,0.00489093,0.004768523,0.00464918,0.004532823,0.004419379,0.004308773,0.004200936,0.004095798,0.003993291,0.00389335,0.003795909,0.003700908,0.003608284,0.003517978,0.003429933,0.00334409,0.003260397,0.003178798,0.003099241,0.003021675,0.002946051,0.002872319,0.002800432,0.002730345,0.002662012,0.002595389,0.002530433,0.002467103,0.002405358,0.002345158,0.002286465,0.002229241,0.002173449,0.002119053,0.002066019,0.002014312,0.001963899,0.001914748,0.001866827,0.001820105,0.001774553,0.001730141,0.00168684,0.001644623
84,0.078002625,0.076149724,0.074340837,0.072574919,0.07085095,0.069167932,0.067524893,0.065920883,0.064354976,0.062826266,0.061333869,0.059876923,0.058454586,0.057066036,0.055710469,0.054387104,0.053095174,0.051833933,0.050602651,0.049400619,0.048227139,0.047081535,0.045963144,0.04487132,0.043805431,0.042764862,0.041749011,0.04075729,0.039789127,0.038843963,0.03792125,0.037020455,0.036141059,0.035282552,0.034444438,0.033626233,0.032827464,0.032047669,0.031286397,0.030543209,0.029817676,0.029109376,0.028417902,0.027742853,0.02708384,0.026440481,0.025812405,0.025199248,0.024600657,0.024016284,0.023445793,0.022888854,0.022345144,0.02181435,0.021296164,0.020790288,0.020296428,0.0198143,0.019343624,0.018884129,0.018435549,0.017997624,0.017570103,0.017152736,0.016745284,0.016347511,0.015959187,0.015580087,0.015209992,0.014848688,0.014495968,0.014151625,0.013815463,0.013487286,0.013166904,0.012854133,0.012548791,0.012250703,0.011959695,0.011675601,0.011398255,0.011127496,0.01086317,0.010605123,0.010353205,0.010107271,0.00986718,0.009632791,0.009403971,0.009180585,0.008962507,0.008749608,0.008541767,0.008338863,0.008140779,0.0079474,0.007758615,0.007574314,0.007394391,0.007218742,0.007047266,0.006879862,0.006716436,0.006556891,0.006401137,0.006249082,0.006100639,0.005955722,0.005814248,0.005676134,0.005541301,0.005409671,0.005281168,0.005155718,0.005033247,0.004913685,0.004796964,0.004683015,0.004571773,0.004463174,0.004357154,0.004253653,0.00415261,0.004053967,0.003957668,0.003863656,0.003771878,0.003682279,0.003594809,0.003509417,0.003426053,0.003344669,0.003265219,0.003187656,0.003111935,0.003038013,0.002965847,0.002895395,0.002826617,0.002759473,0.002693923,0.002629931,0.002567458,0.00250647,0.002446931,0.002388805,0.002332061,0.002276664,0.002222584,0.002169788
85,0.08459739,0.082693951,0.08083334,0.079014592,0.077236766,0.075498941,0.073800217,0.072139714,0.070516573,0.068929952,0.06737903,0.065863004,0.064381088,0.062932515,0.061516536,0.060132415,0.058779438,0.057456902,0.056164123,0.054900432,0.053665174,0.052457709,0.051277412,0.050123672,0.048995891,0.047893485,0.046815883,0.045762527,0.044732871,0.043726383,0.04274254,0.041780835,0.040840767,0.039921851,0.03902361,0.03814558,0.037287306,0.036448342,0.035628256,0.034826621,0.034043023,0.033277056,0.032528323,0.031796437,0.031081018,0.030381696,0.029698109,0.029029902,0.02837673,0.027738255,0.027114145,0.026504077,0.025907736,0.025324813,0.024755005,0.024198018,0.023653564,0.023121359,0.022601129,0.022092605,0.021595522,0.021109623,0.020634657,0.020170378,0.019716545,0.019272923,0.018839283,0.0184154,0.018001054,0.017596031,0.01720012,0.016813118,0.016434823,0.01606504,0.015703577,0.015350247,0.015004867,0.014667258,0.014337245,0.014014658,0.013699328,0.013391094,0.013089795,0.012795275,0.012507381,0.012225966,0.011950882,0.011681987,0.011419143,0.011162212,0.010911063,0.010665564,0.01042559,0.010191014,0.009961717,0.009737578,0.009518483,0.009304317,0.00909497,0.008890334,0.008690302,0.00849477,0.008303638,0.008116806,0.007934179,0.00775566,0.007581158,0.007410582,0.007243844,0.007080858,0.006921539,0.006765804,0.006613574,0.006464768,0.006319311,0.006177127,0.006038142,0.005902284,0.005769483,0.005639669,0.005512777,0.00538874,0.005267493,0.005148975,0.005033123,0.004919878,0.004809181,0.004700974,0.004595203,0.004491811,0.004390745,0.004291953,0.004195385,0.004100989,0.004008716,0.00391852,0.003830354,0.003744171,0.003659927,0.003577579,0.003497084,0.003418399,0.003341485,0.003266302,0.00319281,0.003120972,0.00305075,0.002982109,0.002915011,0.002849424
86,0.092198058,0.09025352,0.088349994,0.086486615,0.084662537,0.082876929,0.081128982,0.079417901,0.077742907,0.076103241,0.074498157,0.072926926,0.071388833,0.069883179,0.068409282,0.06696647,0.065554088,0.064171495,0.062818062,0.061493174,0.060196229,0.058926637,0.057683823,0.05646722,0.055276277,0.054110452,0.052969215,0.051852048,0.050758443,0.049687902,0.048639941,0.047614082,0.046609859,0.045626816,0.044664507,0.043722493,0.042800347,0.04189765,0.041013992,0.040148971,0.039302194,0.038473276,0.037661841,0.03686752,0.036089951,0.035328782,0.034583667,0.033854268,0.033140251,0.032441294,0.031757079,0.031087294,0.030431636,0.029789806,0.029161513,0.028546471,0.027944401,0.027355029,0.026778087,0.026213314,0.025660452,0.025119251,0.024589464,0.02407085,0.023563175,0.023066207,0.02257972,0.022103494,0.021637312,0.021180962,0.020734237,0.020296934,0.019868854,0.019449802,0.019039589,0.018638027,0.018244935,0.017860133,0.017483447,0.017114706,0.016753742,0.01640039,0.016054492,0.015715888,0.015384427,0.015059956,0.014742328,0.014431399,0.014127028,0.013829077,0.01353741,0.013251894,0.0129724,0.0126988,0.012430971,0.012168791,0.011912141,0.011660903,0.011414965,0.011174213,0.010938539,0.010707836,0.010481998,0.010260923,0.010044512,0.009832664,0.009625284,0.009422279,0.009223555,0.009029022,0.008838592,0.008652178,0.008469696,0.008291063,0.008116197,0.007945019,0.007777452,0.007613419,0.007452845,0.007295658,0.007141786,0.006991159,0.00684371,0.00669937,0.006558074,0.006419759,0.00628436,0.006151818,0.00602207,0.00589506,0.005770728,0.005649018,0.005529875,0.005413245,0.005299075,0.005187313,0.005077908,0.004970811,0.004865972,0.004763344,0.004662881,0.004564537,0.004468267,0.004374027,0.004281775,0.004191469,0.004103067,0.00401653,0.003931817,0.003848892
